FID,OBJECTID,barcode,species_co,fish_count,site_alias,start_date,start_time,finish_date,finish_time,adj_lat,adj_long1,water_dept,water_temp,code_meani,common_nam,code,family_nam,scientific,taxonomic_,code_statu,adj_long2,x,y,code_mean
617,618,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
618,619,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
619,620,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
620,621,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
621,622,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
622,623,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
623,624,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
624,625,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
625,626,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
626,627,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
627,628,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
628,629,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
629,630,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
630,631,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
631,632,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
632,633,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
633,634,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
634,635,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
635,636,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
636,637,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
637,638,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
638,639,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
639,640,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
640,641,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
641,642,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
642,643,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
643,644,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
644,645,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
645,646,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
646,647,2.02E+15,CARP,126,BRANDON ROAD,5/24/2016,9:15:00,5/24/2016,10:46:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
647,648,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:23:00,5/24/2016,14:18:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
648,649,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:23:00,5/24/2016,14:18:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
649,650,2.02E+15,CARP,1,BRANDON ROAD,5/24/2016,9:23:00,5/24/2016,14:18:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
650,651,2.02E+15,CARP,972,BRANDON ROAD,5/24/2016,9:23:00,5/24/2016,14:18:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
786,787,2.02E+15,CARP,4,Brandon,5/25/2016,10:53:00,5/27/2016,11:59:00,41.51013827,41.51013827, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09320068,909534.0239,4607027.173,"Hoop netting, 6' diameter"
893,894,2.02E+15,CARP,1,CAWS_Brandon,5/25/2016,8:09:00,5/25/2016,8:29:00,41.56072998,41.56072998, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07710266,910553.0751,4612722.736,Commercial gill net
785,786,2.02E+15,CARP,4,BRAND FS4,5/26/2016,14:59:00,5/26/2016,15:14:00,41.51013827,41.51013827, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09320068,909534.0239,4607027.173,Day electrofishing (DC)
796,797,2.02E+15,CARP,1,TAG DATA,5/26/2016,0:00:00,5/26/2016,0:00:00,41.51013827,41.51013827, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09320068,909534.0239,4607027.173,Unknown
834,835,2.02E+15,CARP,4,BRAND FS3,5/26/2016,14:22:00,5/26/2016,14:37:00,41.54014227,41.54014227, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08329773,910167.5677,4610406.606,Day electrofishing (DC)
867,868,2.02E+15,CARP,4,BRAND FS2,5/26/2016,14:02:00,5/26/2016,14:17:00,41.54996755,41.54996755, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07920074,910446.3879,4611517.363,Day electrofishing (DC)
879,880,2.02E+15,CARP,1,TAG DATA,5/26/2016,0:00:00,5/26/2016,0:00:00,41.54996755,41.54996755, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07920074,910446.3879,4611517.363,Unknown
880,881,2.02E+15,CARP,1,TAG DATA,5/26/2016,0:00:00,5/26/2016,0:00:00,41.54996755,41.54996755, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07920074,910446.3879,4611517.363,Unknown
881,882,2.02E+15,CARP,1,TAG DATA,5/26/2016,0:00:00,5/26/2016,0:00:00,41.54996755,41.54996755, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07920074,910446.3879,4611517.363,Unknown
895,896,2.02E+15,CARP,2,BRAND FS1,5/26/2016,13:30:00,5/26/2016,13:45:00,41.56072998,41.56072998, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07710266,910553.0751,4612722.736,Day electrofishing (DC)
651,652,2.02E+15,CARP,10,BRAND AS1,5/27/2016,7:32:00,5/27/2016,8:01:00,41.50517093,41.50517093, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10079956,908930.9482,4606439.388,Commercial gill net
784,785,2.02E+15,CARP,7,BRAND AS2,5/27/2016,8:07:00,5/27/2016,8:31:00,41.51020898,41.51020898, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09149933,909677.2083,4607043.201,Commercial gill net
809,810,2.02E+15,CARP,2,BRAND AS3,5/27/2016,8:37:00,5/27/2016,8:55:00,41.52007074,41.52007074, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08830261,909880.4753,4608153.664,Commercial gill net
810,811,2.02E+15,CARP,1,BRAND AS4,5/27/2016,8:59:00,5/27/2016,9:18:00,41.52007074,41.52007074, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08830261,909880.4753,4608153.664,Commercial gill net
811,812,2.02E+15,CARP,2,BRAND RS29,5/27/2016,12:35:00,5/27/2016,12:50:00,41.52007074,41.52007074, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08830261,909880.4753,4608153.664,Day electrofishing (DC)
820,821,2.02E+15,CARP,2,BRAND RS26,5/27/2016,12:15:00,5/27/2016,12:30:00,41.53055212,41.53055212, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08550262,910046.8557,4609331.086,Day electrofishing (DC)
868,869,2.02E+15,CARP,1,BRAND RS27,5/27/2016,11:30:00,5/27/2016,11:45:00,41.54996755,41.54996755, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07920074,910446.3879,4611517.363,Day electrofishing (DC)
882,883,2.02E+15,CARP,1,TAG DATA,5/27/2016,0:00:00,5/27/2016,0:00:00,41.54996755,41.54996755, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07920074,910446.3879,4611517.363,Unknown
812,813,2.02E+15,CARP,2,Brandon,6/7/2016,10:41:00,6/7/2016,10:57:00,41.52007074,41.52007074, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08830261,909880.4753,4608153.664,Commercial gill net
653,654,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
654,655,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
655,656,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
656,657,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
657,658,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
658,659,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
659,660,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
660,661,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
661,662,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
662,663,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
663,664,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
664,665,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
665,666,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
666,667,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
667,668,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
668,669,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
669,670,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
670,671,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
671,672,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
672,673,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
673,674,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
674,675,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
675,676,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
676,677,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
677,678,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
678,679,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
679,680,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
680,681,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
681,682,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
682,683,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
683,684,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
684,685,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
685,686,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
686,687,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
687,688,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
688,689,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
689,690,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
690,691,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
691,692,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
692,693,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
693,694,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
694,695,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
695,696,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
696,697,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
697,698,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
698,699,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
699,700,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
700,701,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,8:07:00,6/8/2016,9:27:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
701,702,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,9:31:00,6/8/2016,10:36:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
702,703,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,9:31:00,6/8/2016,10:36:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
703,704,2.02E+15,CARP,1,CAWS_Brandon,6/8/2016,9:31:00,6/8/2016,10:36:00,41.50665557,41.50665557, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09700012,909239.8289,4606622.37,Commercial gill net
